schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wavedash,Wavedash,3.0,2026-09-06T17:04:11.192073Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/oncactus,Cactus,2.0,2026-09-06T17:04:11.192126Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vision-lab,Vision Lab,11.0,2026-09-06T17:04:11.192182Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/code-four,Code Four,3.0,2026-09-06T17:04:11.192379Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lumari,Lumari,5.0,2026-09-06T17:04:11.192456Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pelica,Pelica,5.0,2026-09-06T17:04:11.192517Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nimbic-ai,Nimbic AI,3.0,2026-09-06T17:04:11.192574Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,4.0,2026-09-06T17:04:11.192640Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rimba,Rimba,4.0,2026-09-06T17:04:11.192659Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/adentris,Adentris,5.0,2026-09-06T17:04:11.192714Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mesmer,Mesmer,7.0,2026-09-06T17:04:11.192771Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/naive,Naïve,8.0,2026-09-06T17:04:11.192788Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kairos,Kairos,3.0,2026-09-06T17:04:11.192846Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hemut,Hemut,3.0,2026-09-06T17:04:11.192863Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/orchid-ai,Orchid,3.0,2026-09-06T17:04:11.192917Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bramante,Bramante,2.0,2026-09-06T17:04:11.192973Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,5.0,2026-09-06T17:04:11.193029Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/morphoai,MorphoAI,7.0,2026-09-06T17:04:11.193087Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cactus-compute,Cactus Compute,8.0,2026-09-06T17:04:11.193147Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/boost-robotics,Most Robotic,2.0,2026-09-06T17:04:11.193206Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cartpole,Cartpole,2.0,2026-09-06T17:04:11.193263Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/besimple-ai,Besimple AI,6.0,2026-09-06T17:04:11.193322Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/human-behavior,Human Behavior,3.0,2026-09-06T17:04:11.193378Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/qualgent,QualGent,10.0,2026-09-06T17:04:11.193436Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/theta,Theta,7.0,2026-09-06T17:04:11.193451Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/irbc,IRBC,3.0,2026-09-06T17:04:11.193469Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/anana,Anana,2.0,2026-09-06T17:04:11.193487Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/throxy,throxy,55.0,2026-09-06T17:04:11.193623Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lucis,Lucis,17.0,2026-09-06T17:04:11.193642Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/crimson,Crimson,6.0,2026-09-06T17:04:11.193698Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nomi,Nomi,5.0,2026-09-06T17:04:11.193715Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/morphik,Morphik,2.0,2026-09-06T17:04:11.193774Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/habit,HABIT,,2026-09-06T17:04:11.193791Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/clidey,Clidey,5.0,2026-09-06T17:04:11.193848Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sixtyfour,Sixtyfour,12.0,2026-09-06T17:04:11.193904Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tegore,Tegore,1.0,2026-09-06T17:04:11.193998Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/freesolo,Freesolo,4.0,2026-09-06T17:04:11.194058Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tinfoil,Tinfoil,5.0,2026-09-06T17:04:11.194115Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/paper-instruments,Paper Instruments,3.0,2026-09-06T17:04:11.194174Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/parsewise,Parsewise,6.0,2026-09-06T17:04:11.194248Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bluejay,Bluejay,10.0,2026-09-06T17:04:11.194353Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kestral,Kestral,3.0,2026-09-06T17:04:11.194484Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kirana-ai,Kirana AI,2.0,2026-09-06T17:04:11.194548Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mbodi-ai,Mbodi AI,6.0,2026-09-06T17:04:11.194609Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/units,Units,1.0,2026-09-06T17:04:11.194630Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hanji,Hanji,4.0,2026-09-06T17:04:11.194648Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/stratify,stratify,2.0,2026-09-06T17:04:11.194708Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sim,Sim,8.0,2026-09-06T17:04:11.194791Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/clarm,Clarm,2.0,2026-09-06T17:04:11.194824Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/beluga,Beluga,3.0,2026-09-06T17:04:11.194894Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kaelio,Kaelio,8.0,2026-09-06T17:04:11.194954Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zeon-systems,Zeon Systems,5.0,2026-09-06T17:04:11.195017Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/helixdb,HelixDB,6.0,2026-09-06T17:04:11.195079Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/feyn,Feyn,3.0,2026-09-06T17:04:11.195098Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/almond-2,Almond,6.0,2026-09-06T17:04:11.195160Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/acolite,Acolite,3.0,2026-09-06T17:04:11.195222Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ralo,Ralo,2.0,2026-09-06T17:04:11.195240Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/neoncoral,neoncoral,1.0,2026-09-06T17:04:11.195301Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/synthio-labs,Synthio Labs,29.0,2026-09-06T17:04:11.195361Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/serafis,Serafis,4.0,2026-09-06T17:04:11.195424Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/golf,Golf,1.0,2026-09-06T17:04:11.195441Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bitboard,BitBoard,2.0,2026-09-06T17:04:11.195507Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nao-labs,NOSO LABS,2.0,2026-09-06T17:04:11.195574Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kashikoi,Kashikoi,2.0,2026-09-06T17:04:11.195636Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/plexe,Plexe,2.0,2026-09-06T17:04:11.195654Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/frekil,Frekil,2.0,2026-09-06T17:04:11.195722Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/chestnut,Chestnut,2.0,2026-09-06T17:04:11.195785Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/blaxel,Blaxel,8.0,2026-09-06T17:04:11.195848Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mentra,Mentra,12.0,2026-09-06T17:04:11.195908Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/monte,Monte,3.0,2026-09-06T17:04:11.195925Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/joindex,Dex,2.0,2026-09-06T17:04:11.195943Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/browser-use,Browser Use,7.0,2026-09-06T17:04:11.196006Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tamlabs,TamLabs,2.0,2026-09-06T17:04:11.196065Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ergo,Ergo,0.0,2026-09-06T17:04:11.196083Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/copycat,CopyCat,2.0,2026-09-06T17:04:11.196146Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/bluebook,Bluebook,4.0,2026-09-06T17:04:11.196206Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/waffle,Waffle,2.0,2026-09-06T17:04:11.196267Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/roark,Roark,3.0,2026-09-06T17:04:11.196286Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rebolt,Rebolt,3.0,2026-09-06T17:04:11.196346Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/spott,Spott,50.0,2026-09-06T17:04:11.196372Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/woz,Woz,8.0,2026-09-06T17:04:11.196391Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/proception-inc,Proception Inc,10.0,2026-09-06T17:04:11.196454Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wildcard,Wildcard,0.0,2026-09-06T17:04:11.196517Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pinch,Pinch,3.0,2026-09-06T17:04:11.196533Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mastra,Mastra,30.0,2026-09-06T17:04:11.196593Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/afterquery,AfterQuery,30.0,2026-09-06T17:04:11.196656Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/artificial-societies,Artificial Societies,12.0,2026-09-06T17:04:11.196717Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sennu-ai,Sennu AI,2.0,2026-09-06T17:04:11.196781Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mesh-2,Mesh,3.0,2026-09-06T17:04:11.196797Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/outlit,Outlit,3.0,2026-09-06T17:04:11.196859Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/harper,Harper,25.0,2026-09-06T17:04:11.196921Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/calltree,Calltree,14.0,2026-09-06T17:04:11.196983Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nitrode,Nitrode,5.0,2026-09-06T17:04:11.197048Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/exla,Exla,2.0,2026-09-06T17:04:11.197065Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/confident-ai,Confident AI,7.0,2026-09-06T17:04:11.197129Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/riviera,Riviera,2.0,2026-09-06T17:04:11.197192Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/agentin-ai,Agentin AI,2.0,2026-09-06T17:04:11.197255Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/general-trajectory,General Trajectory,1.0,2026-09-06T17:04:11.197318Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/trata,Trata,6.0,2026-09-06T17:04:11.197337Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/candor-security,Candor,3.0,2026-09-06T17:04:11.197400Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lucidic-ai,Lucidic AI,,2026-09-06T17:04:11.197464Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mundo-ai,Mundo AI,30.0,2026-09-06T17:04:11.197525Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/liquid-compute,Liquid Compute,5.0,2026-09-06T17:04:11.197586Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lopus,Lopus,2.0,2026-09-06T17:04:11.197605Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cenote,Cenote,2.0,2026-09-06T17:04:11.197666Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/harbera,Harbera,2.0,2026-09-06T17:04:11.197729Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/stillwind,Stillwind,3.0,2026-09-06T17:04:11.197794Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pickle-2,Pickle,15.0,2026-09-06T17:04:11.197858Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/asteroid,Asteroid,8.0,2026-09-06T17:04:11.197921Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gale,Gale,3.0,2026-09-06T17:04:11.197937Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/olive,Olive,2.0,2026-09-06T17:04:11.197954Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hud,HUD,15.0,2026-09-06T17:04:11.197970Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cuckoo-labs,Cuckoo Labs,2.0,2026-09-06T17:04:11.198035Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mecha-health,Mecha Health,4.0,2026-09-06T17:04:11.198100Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/osmosis,Osmosis,6.0,2026-09-06T17:04:11.198164Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/swerve,Swerve,2.0,2026-09-06T17:04:11.198226Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cifrato,Cifrato,17.0,2026-09-06T17:04:11.198291Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/oki,Oki,6.0,2026-09-06T17:04:11.198308Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cardamon,Cardamon,11.0,2026-09-06T17:04:11.198461Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/trim,Trim,3.0,2026-09-06T17:04:11.198480Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tergle,Tergle,,2026-09-06T17:04:11.198545Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rally-3,Rally,5.0,2026-09-06T17:04:11.198567Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/adam,Adam,4.0,2026-09-06T17:04:11.198584Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/salespatriot,SalesPatriot,15.0,2026-09-06T17:04:11.198648Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/maive,Maive,2.0,2026-09-06T17:04:11.198664Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/weave-3,Weave,14.0,2026-09-06T17:04:11.198681Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/caseflood-ai,Caseflood.ai,2.0,2026-09-06T17:04:11.198747Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/elip-ai,Elip AI,4.0,2026-09-06T17:04:11.198813Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/a0-dev,a0.dev,3.0,2026-09-06T17:04:11.198833Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/verbiflow,Verbiflow,2.0,2026-09-06T17:04:11.198897Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/toothy-ai,Toothy AI,15.0,2026-09-06T17:04:11.198962Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/contrario,Contrario,20.0,2026-09-06T17:04:11.199028Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/truffle-ai,Truffle AI,2.0,2026-09-06T17:04:11.199093Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/superglue,superglue,6.0,2026-09-06T17:04:11.199158Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/closure,Closure,11.0,2026-09-06T17:04:11.199224Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/promptless,Promptless,5.0,2026-09-06T17:04:11.199291Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/scout-4,Scout,8.0,2026-09-06T17:04:11.199309Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vocality-health,Vocality Health,2.0,2026-09-06T17:04:11.199373Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/astro,Astro,1.0,2026-09-06T17:04:11.199389Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dartboard,Dartboard,2.0,2026-09-06T17:04:11.199458Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/alice-tech,Alice.tech,5.0,2026-09-06T17:04:11.199522Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/praxim,Praxim,2.0,2026-09-06T17:04:11.199589Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tweeksio,Tweeks.io,2.0,2026-09-06T17:04:11.199654Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/leaping-ai,Leaping AI,13.0,2026-09-06T17:04:11.199721Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vetnio,Vetnio,6.0,2026-09-06T17:04:11.199787Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/candor,Candor,2.0,2026-09-06T17:04:11.199799Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/outship,Outship,3.0,2026-09-06T17:04:11.199864Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/edexia,Edexia,4.0,2026-09-06T17:04:11.199931Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/quantstruct,Quantstruct,2.0,2026-09-06T17:04:11.200004Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/humanlayer,HumanLayer,2.0,2026-09-06T17:04:11.200072Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/synth-3,Synth,2.0,2026-09-06T17:04:11.200092Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/careforce,Careforce,9.0,2026-09-06T17:04:11.200158Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/relvy-ai,Relvy AI,3.0,2026-09-06T17:04:11.200227Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/freestyle-ai,Freestyle,3.0,2026-09-06T17:04:11.200300Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/laminar-com,Laminar,15.0,2026-09-06T17:04:11.200379Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/melder,Melder,2.0,2026-09-06T17:04:11.200458Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/forerunner-ai,Forerunner AI,2.0,2026-09-06T17:04:11.200529Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/struct-ai,Struct,3.0,2026-09-06T17:04:11.200602Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/archilabs,ArchiLabs,2.0,2026-09-06T17:04:11.200672Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/metreecs,Metreecs,6.0,2026-09-06T17:04:11.200744Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/diffusion-studio,Diffusion Studio,2.0,2026-09-06T17:04:11.200820Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/kilvin,Kilvin,3.0,2026-09-06T17:04:11.200897Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/innate,Innate,7.0,2026-09-06T17:04:11.200975Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/capy,Capy,6.0,2026-09-06T17:04:11.200994Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/consus,Consus,1.0,2026-09-06T17:04:11.201072Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/permitportal,PermitPortal,2.0,2026-09-06T17:04:11.201153Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gecko-security,Gecko Security,2.0,2026-09-06T17:04:11.201233Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/moonshine,Moonshine,2.0,2026-09-06T17:04:11.201314Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/abundant,Abundant,7.0,2026-09-06T17:04:11.201393Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/autocomputer,AutoComputer,2.0,2026-09-06T17:04:11.201472Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vly-ai-2,vly.ai,3.0,2026-09-06T17:04:11.201494Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pearson-labs,Pearson Labs,2.0,2026-09-06T17:04:11.201574Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/stewdio,Stewdio,2.0,2026-09-06T17:04:11.201658Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/unusual,Unusual,4.0,2026-09-06T17:04:11.201739Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hybrd,HYBRD,5.0,2026-09-06T17:04:11.201763Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/freebuff,Freebuff,4.0,2026-09-06T17:04:11.201854Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lingodotdev,Lingo.dev,7.0,2026-09-06T17:04:11.201938Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/luthor,Luthor,3.0,2026-09-06T17:04:11.202023Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/keye,Keye,3.0,2026-09-06T17:04:11.202054Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/riskcube,RiskCube,3.0,2026-09-06T17:04:11.202141Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ctgt,CTGT,10.0,2026-09-06T17:04:11.202165Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/issen,ISSEN,1.0,2026-09-06T17:04:11.202188Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/attimet,attimet,3.0,2026-09-06T17:04:11.202275Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/astrix-health,Matcha,2.0,2026-09-06T17:04:11.202361Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/endstack,Endstack,2.0,2026-09-06T17:04:11.202459Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/archil,Archal,11.0,2026-09-06T17:04:11.202552Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vespper,Vespper,2.0,2026-09-06T17:04:11.202640Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vortexify,Vortexify,2.0,2026-09-06T17:04:11.202727Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/revyl,Revyl,16.0,2026-09-06T17:04:11.202752Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/raycaster,Raycaster,3.0,2026-09-06T17:04:11.202843Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/healthspark,HealthSpark,1.0,2026-09-06T17:04:11.202945Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/openbenchmarks,Openbenchmarks,4.0,2026-09-06T17:04:11.203044Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/darkgrade,Darkgrade,1.0,2026-09-06T17:04:11.203139Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/candle,Candle,2.0,2026-09-06T17:04:11.203236Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/streamable,Streamable,4.0,2026-09-06T17:04:11.203336Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/symphony,Symphony,5.0,2026-09-06T17:04:11.203434Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/galini,Galini,2.0,2026-09-06T17:04:11.203530Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/riveter,Rivet,2.0,2026-09-06T17:04:11.203626Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/onlook,Onlook,4.0,2026-09-06T17:04:11.203732Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dreamrp,Dream,2.0,2026-09-06T17:04:11.203831Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/conductor,Conductor,8.0,2026-09-06T17:04:11.203933Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/delineate,Delineate,20.0,2026-09-06T17:04:11.204041Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/syntra,Syntra,10.0,2026-09-06T17:04:11.204145Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pathpilot,PathPilot,3.0,2026-09-06T17:04:11.204252Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/merlin-ai,Merlin AI,19.0,2026-09-06T17:04:11.204357Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/freestyle,Freestyle,5.0,2026-09-06T17:04:11.204382Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/arva-ai,Tara AI,20.0,2026-09-06T17:04:11.204500Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/affil-ai,Affil.ai,4.0,2026-09-06T17:04:11.204607Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/overlap,Overlap,6.0,2026-09-06T17:04:11.204719Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/capitol-ai,Capitol AI,11.0,2026-09-06T17:04:11.204943Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/void,Void,2.0,2026-09-06T17:04:11.204972Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/anglera,Anglera,6.0,2026-09-06T17:04:11.205090Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/browseros,BrowserOS,4.0,2026-09-06T17:04:11.205208Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/henry-2,Henry,20.0,2026-09-06T17:04:11.205237Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ficra,Ficra,3.0,2026-09-06T17:04:11.205265Z
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pipeshift,Pipeshift,10.0,2026-09-06T17:04:11.205385Z
