schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/proliferate,Proliferate,UNKNOWN,2026-09-06T23:02:49.255231Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nori,Nori,UNKNOWN,2026-09-06T23:02:49.255250Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/frizzle,Frizzle,UNKNOWN,2026-09-06T23:02:49.255314Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/withasync,Async,UNKNOWN,2026-09-06T23:02:49.255334Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alter,Alter,UNKNOWN,2026-09-06T23:02:49.255352Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lilac,Lilac,UNKNOWN,2026-09-06T23:02:49.255371Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cyberdesk,Cyberdesk,UNKNOWN,2026-09-06T23:02:49.255435Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wafer,Wafer,UNKNOWN,2026-09-06T23:02:49.255455Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/monarcha,Monarcha,UNKNOWN,2026-09-06T23:02:49.255520Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lotas,Lotas,UNKNOWN,2026-09-06T23:02:49.255541Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/design-arena,Design Arena,UNKNOWN,2026-09-06T23:02:49.255607Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/effigov,EffiGov,UNKNOWN,2026-09-06T23:02:49.255675Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lark,Lark,UNKNOWN,2026-09-06T23:02:49.255695Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/topological,Topological,UNKNOWN,2026-09-06T23:02:49.255760Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/datafruit,Datafruit,UNKNOWN,2026-09-06T23:02:49.255830Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/contextfort,ContextFort,UNKNOWN,2026-09-06T23:02:49.255901Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/llm-stats,LLM Stats,UNKNOWN,2026-09-06T23:02:49.255970Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/playgent,Playgent,UNKNOWN,2026-09-06T23:02:49.256035Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/liva-ai,Liva AI,UNKNOWN,2026-09-06T23:02:49.256105Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lanesurf,Lanesurf,UNKNOWN,2026-09-06T23:02:49.256173Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/astor,Astor,UNKNOWN,2026-09-06T23:02:49.256192Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/truthsystems,truthsystems,UNKNOWN,2026-09-06T23:02:49.256274Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/traceroot-ai,TraceRoot.AI,UNKNOWN,2026-09-06T23:02:49.256346Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mangodesk,MangoDesk,UNKNOWN,2026-09-06T23:02:49.256419Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dedalus-labs,Dedalus Labs,UNKNOWN,2026-09-06T23:02:49.256491Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/closera,Closera,UNKNOWN,2026-09-06T23:02:49.256560Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/meteor,Meteor,UNKNOWN,2026-09-06T23:02:49.256632Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/adaptional,Adaptional,UNKNOWN,2026-09-06T23:02:49.256701Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prox,Prox,UNKNOWN,2026-09-06T23:02:49.256724Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/autonomous-technologies-group,Autonomous Technologies Group,UNKNOWN,2026-09-06T23:02:49.256799Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fifth-door,Fifth Door,UNKNOWN,2026-09-06T23:02:49.256869Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cohesive,Cohesive,UNKNOWN,2026-09-06T23:02:49.256940Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/docket,Docket,UNKNOWN,2026-09-06T23:02:49.257012Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sureform,Sureform,UNKNOWN,2026-09-06T23:02:49.257080Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/godela,Godela,UNKNOWN,2026-09-06T23:02:49.257158Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/blueshoe,Blueshoe,UNKNOWN,2026-09-06T23:02:49.257238Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/text-ai,Text.ai,UNKNOWN,2026-09-06T23:02:49.257323Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/starsling,StarSling,UNKNOWN,2026-09-06T23:02:49.257407Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wavedash,Wavedash,UNKNOWN,2026-09-06T23:02:49.257490Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oncactus,Cactus,UNKNOWN,2026-09-06T23:02:49.257572Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vision-lab,Vision Lab,UNKNOWN,2026-09-06T23:02:49.257655Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/code-four,Code Four,UNKNOWN,2026-09-06T23:02:49.257741Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lumari,Lumari,UNKNOWN,2026-09-06T23:02:49.257824Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pelica,Pelica,UNKNOWN,2026-09-06T23:02:49.257905Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nimbic-ai,Nimbic AI,UNKNOWN,2026-09-06T23:02:49.257988Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,UNKNOWN,2026-09-06T23:02:49.258069Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rimba,Rimba,UNKNOWN,2026-09-06T23:02:49.258095Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/adentris,Adentris,UNKNOWN,2026-09-06T23:02:49.258177Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mesmer,Mesmer,UNKNOWN,2026-09-06T23:02:49.258274Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/naive,Naïve,UNKNOWN,2026-09-06T23:02:49.258301Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kairos,Kairos,UNKNOWN,2026-09-06T23:02:49.258384Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hemut,Hemut,UNKNOWN,2026-09-06T23:02:49.258407Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/orchid-ai,Orchid,UNKNOWN,2026-09-06T23:02:49.258489Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bramante,Bramante,UNKNOWN,2026-09-06T23:02:49.258569Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eloquent-ai,Eloquent AI,UNKNOWN,2026-09-06T23:02:49.258651Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/morphoai,MorphoAI,UNKNOWN,2026-09-06T23:02:49.258816Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cactus-compute,Cactus Compute,UNKNOWN,2026-09-06T23:02:49.258902Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/boost-robotics,Most Robotic,UNKNOWN,2026-09-06T23:02:49.259035Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cartpole,Cartpole,UNKNOWN,2026-09-06T23:02:49.259107Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/besimple-ai,Besimple AI,UNKNOWN,2026-09-06T23:02:49.259167Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/human-behavior,Human Behavior,UNKNOWN,2026-09-06T23:02:49.259223Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/qualgent,QualGent,UNKNOWN,2026-09-06T23:02:49.259282Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/theta,Theta,UNKNOWN,2026-09-06T23:02:49.259303Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/irbc,IRBC,UNKNOWN,2026-09-06T23:02:49.259323Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anana,Anana,UNKNOWN,2026-09-06T23:02:49.259340Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/throxy,throxy,UNKNOWN,2026-09-06T23:02:49.259400Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lucis,Lucis,UNKNOWN,2026-09-06T23:02:49.296402Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/crimson,Crimson,UNKNOWN,2026-09-06T23:02:49.296493Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nomi,Nomi,UNKNOWN,2026-09-06T23:02:49.296519Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/morphik,Morphik,UNKNOWN,2026-09-06T23:02:49.296572Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/habit,HABIT,UNKNOWN,2026-09-06T23:02:49.296586Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clidey,Clidey,UNKNOWN,2026-09-06T23:02:49.296637Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sixtyfour,Sixtyfour,UNKNOWN,2026-09-06T23:02:49.296687Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tegore,Tegore,UNKNOWN,2026-09-06T23:02:49.296737Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/freesolo,Freesolo,UNKNOWN,2026-09-06T23:02:49.296787Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tinfoil,Tinfoil,UNKNOWN,2026-09-06T23:02:49.296837Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/paper-instruments,Paper Instruments,UNKNOWN,2026-09-06T23:02:49.296889Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/parsewise,Parsewise,UNKNOWN,2026-09-06T23:02:49.296939Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bluejay,Bluejay,UNKNOWN,2026-09-06T23:02:49.296987Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kestral,Kestral,UNKNOWN,2026-09-06T23:02:49.297037Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kirana-ai,Kirana AI,UNKNOWN,2026-09-06T23:02:49.297088Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mbodi-ai,Mbodi AI,UNKNOWN,2026-09-06T23:02:49.297139Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/units,Units,UNKNOWN,2026-09-06T23:02:49.297151Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hanji,Hanji,UNKNOWN,2026-09-06T23:02:49.297164Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stratify,stratify,UNKNOWN,2026-09-06T23:02:49.297214Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sim,Sim,UNKNOWN,2026-09-06T23:02:49.297226Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clarm,Clarm,UNKNOWN,2026-09-06T23:02:49.297239Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/beluga,Beluga,UNKNOWN,2026-09-06T23:02:49.297289Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kaelio,Kaelio,UNKNOWN,2026-09-06T23:02:49.297339Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeon-systems,Zeon Systems,UNKNOWN,2026-09-06T23:02:49.297397Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helixdb,HelixDB,UNKNOWN,2026-09-06T23:02:49.297447Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/feyn,Feyn,UNKNOWN,2026-09-06T23:02:49.297459Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/almond-2,Almond,UNKNOWN,2026-09-06T23:02:49.297510Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/acolite,Acolite,UNKNOWN,2026-09-06T23:02:49.297560Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ralo,Ralo,UNKNOWN,2026-09-06T23:02:49.297572Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/neoncoral,neoncoral,UNKNOWN,2026-09-06T23:02:49.297622Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/synthio-labs,Synthio Labs,UNKNOWN,2026-09-06T23:02:49.297673Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/serafis,Serafis,UNKNOWN,2026-09-06T23:02:49.297734Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/golf,Golf,UNKNOWN,2026-09-06T23:02:49.297747Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bitboard,BitBoard,UNKNOWN,2026-09-06T23:02:49.297798Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nao-labs,NOSO LABS,UNKNOWN,2026-09-06T23:02:49.297852Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kashikoi,Kashikoi,UNKNOWN,2026-09-06T23:02:49.297903Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plexe,Plexe,UNKNOWN,2026-09-06T23:02:49.297915Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/frekil,Frekil,UNKNOWN,2026-09-06T23:02:49.297966Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/chestnut,Chestnut,UNKNOWN,2026-09-06T23:02:49.298018Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/blaxel,Blaxel,UNKNOWN,2026-09-06T23:02:49.298070Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mentra,Mentra,UNKNOWN,2026-09-06T23:02:49.298122Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/monte,Monte,UNKNOWN,2026-09-06T23:02:49.298134Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/joindex,Dex,UNKNOWN,2026-09-06T23:02:49.298146Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/browser-use,Browser Use,UNKNOWN,2026-09-06T23:02:49.298199Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tamlabs,TamLabs,UNKNOWN,2026-09-06T23:02:49.298251Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ergo,Ergo,UNKNOWN,2026-09-06T23:02:49.298263Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/copycat,CopyCat,UNKNOWN,2026-09-06T23:02:49.298316Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bluebook,Bluebook,UNKNOWN,2026-09-06T23:02:49.298368Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/waffle,Waffle,UNKNOWN,2026-09-06T23:02:49.298419Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/roark,Roark,UNKNOWN,2026-09-06T23:02:49.298430Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rebolt,Rebolt,UNKNOWN,2026-09-06T23:02:49.298482Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spott,Spott,UNKNOWN,2026-09-06T23:02:49.298494Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/woz,Woz,UNKNOWN,2026-09-06T23:02:49.298507Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/proception-inc,Proception Inc,UNKNOWN,2026-09-06T23:02:49.298560Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wildcard,Wildcard,UNKNOWN,2026-09-06T23:02:49.298611Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pinch,Pinch,UNKNOWN,2026-09-06T23:02:49.298624Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mastra,Mastra,UNKNOWN,2026-09-06T23:02:49.298676Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/afterquery,AfterQuery,UNKNOWN,2026-09-06T23:02:49.298728Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/artificial-societies,Artificial Societies,UNKNOWN,2026-09-06T23:02:49.298782Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sennu-ai,Sennu AI,UNKNOWN,2026-09-06T23:02:49.298835Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mesh-2,Mesh,UNKNOWN,2026-09-06T23:02:49.298848Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/outlit,Outlit,UNKNOWN,2026-09-06T23:02:49.298900Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/harper,Harper,UNKNOWN,2026-09-06T23:02:49.298954Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/calltree,Calltree,UNKNOWN,2026-09-06T23:02:49.299008Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nitrode,Nitrode,UNKNOWN,2026-09-06T23:02:49.299060Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/exla,Exla,UNKNOWN,2026-09-06T23:02:49.299072Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/confident-ai,Confident AI,UNKNOWN,2026-09-06T23:02:49.299129Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/riviera,Riviera,UNKNOWN,2026-09-06T23:02:49.299272Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/agentin-ai,Agentin AI,UNKNOWN,2026-09-06T23:02:49.299353Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/general-trajectory,General Trajectory,UNKNOWN,2026-09-06T23:02:49.299422Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trata,Trata,UNKNOWN,2026-09-06T23:02:49.299438Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/candor-security,Candor,UNKNOWN,2026-09-06T23:02:49.299500Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lucidic-ai,Lucidic AI,UNKNOWN,2026-09-06T23:02:49.299562Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mundo-ai,Mundo AI,UNKNOWN,2026-09-06T23:02:49.299625Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/liquid-compute,Liquid Compute,UNKNOWN,2026-09-06T23:02:49.299686Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lopus,Lopus,UNKNOWN,2026-09-06T23:02:49.299700Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cenote,Cenote,UNKNOWN,2026-09-06T23:02:49.299755Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/harbera,Harbera,UNKNOWN,2026-09-06T23:02:49.299808Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stillwind,Stillwind,UNKNOWN,2026-09-06T23:02:49.299861Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pickle-2,Pickle,UNKNOWN,2026-09-06T23:02:49.299920Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/asteroid,Asteroid,UNKNOWN,2026-09-06T23:02:49.299975Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gale,Gale,UNKNOWN,2026-09-06T23:02:49.299988Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/olive,Olive,UNKNOWN,2026-09-06T23:02:49.300013Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hud,HUD,UNKNOWN,2026-09-06T23:02:49.300027Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cuckoo-labs,Cuckoo Labs,UNKNOWN,2026-09-06T23:02:49.300084Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mecha-health,Mecha Health,UNKNOWN,2026-09-06T23:02:49.300139Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/osmosis,Osmosis,UNKNOWN,2026-09-06T23:02:49.300193Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/swerve,Swerve,UNKNOWN,2026-09-06T23:02:49.300247Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cifrato,Cifrato,UNKNOWN,2026-09-06T23:02:49.300301Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oki,Oki,UNKNOWN,2026-09-06T23:02:49.300316Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cardamon,Cardamon,UNKNOWN,2026-09-06T23:02:49.300450Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trim,Trim,UNKNOWN,2026-09-06T23:02:49.300464Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tergle,Tergle,UNKNOWN,2026-09-06T23:02:49.300519Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rally-3,Rally,UNKNOWN,2026-09-06T23:02:49.300534Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/adam,Adam,UNKNOWN,2026-09-06T23:02:49.300547Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/salespatriot,SalesPatriot,UNKNOWN,2026-09-06T23:02:49.300602Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/maive,Maive,UNKNOWN,2026-09-06T23:02:49.300615Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/weave-3,Weave,UNKNOWN,2026-09-06T23:02:49.300629Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/caseflood-ai,Caseflood.ai,UNKNOWN,2026-09-06T23:02:49.300685Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/elip-ai,Elip AI,UNKNOWN,2026-09-06T23:02:49.300742Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/a0-dev,a0.dev,UNKNOWN,2026-09-06T23:02:49.300756Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/verbiflow,Verbiflow,UNKNOWN,2026-09-06T23:02:49.300812Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/toothy-ai,Toothy AI,UNKNOWN,2026-09-06T23:02:49.300868Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/contrario,Contrario,UNKNOWN,2026-09-06T23:02:49.300934Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/truffle-ai,Truffle AI,UNKNOWN,2026-09-06T23:02:49.300991Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/superglue,superglue,UNKNOWN,2026-09-06T23:02:49.301052Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/closure,Closure,UNKNOWN,2026-09-06T23:02:49.301106Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/promptless,Promptless,UNKNOWN,2026-09-06T23:02:49.301164Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/scout-4,Scout,UNKNOWN,2026-09-06T23:02:49.301177Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vocality-health,Vocality Health,UNKNOWN,2026-09-06T23:02:49.301233Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/astro,Astro,UNKNOWN,2026-09-06T23:02:49.301247Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dartboard,Dartboard,UNKNOWN,2026-09-06T23:02:49.301303Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alice-tech,Alice.tech,UNKNOWN,2026-09-06T23:02:49.301359Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/praxim,Praxim,UNKNOWN,2026-09-06T23:02:49.301415Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tweeksio,Tweeks.io,UNKNOWN,2026-09-06T23:02:49.301471Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/leaping-ai,Leaping AI,UNKNOWN,2026-09-06T23:02:49.301528Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vetnio,Vetnio,UNKNOWN,2026-09-06T23:02:49.301584Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/candor,Candor,UNKNOWN,2026-09-06T23:02:49.301594Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/outship,Outship,UNKNOWN,2026-09-06T23:02:49.301650Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/edexia,Edexia,UNKNOWN,2026-09-06T23:02:49.301706Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quantstruct,Quantstruct,UNKNOWN,2026-09-06T23:02:49.301764Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/humanlayer,HumanLayer,UNKNOWN,2026-09-06T23:02:49.301819Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/synth-3,Synth,UNKNOWN,2026-09-06T23:02:49.301832Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/careforce,Careforce,UNKNOWN,2026-09-06T23:02:49.301888Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/relvy-ai,Relvy AI,UNKNOWN,2026-09-06T23:02:49.301943Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/freestyle-ai,Freestyle,UNKNOWN,2026-09-06T23:02:49.302000Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/laminar-com,Laminar,UNKNOWN,2026-09-06T23:02:49.302057Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/melder,Melder,UNKNOWN,2026-09-06T23:02:49.302113Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/forerunner-ai,Forerunner AI,UNKNOWN,2026-09-06T23:02:49.302171Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/struct-ai,Struct,UNKNOWN,2026-09-06T23:02:49.302227Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/archilabs,ArchiLabs,UNKNOWN,2026-09-06T23:02:49.302285Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/metreecs,Metreecs,UNKNOWN,2026-09-06T23:02:49.302342Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/diffusion-studio,Diffusion Studio,UNKNOWN,2026-09-06T23:02:49.302401Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kilvin,Kilvin,UNKNOWN,2026-09-06T23:02:49.302460Z
