schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00805v1,Towards a Reliable and Practical Eval Pipeline,"[""Emma Thuong Nguyen"", ""Abhishek Ghose""]",https://arxiv.org/abs/2609.00805v1,,,2026-09-01T07:02:06Z,2026-09-06T16:57:19.218712Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00795v1,Agentic programs: an emerging form of scientific software in computational materials science,"[""Yunsung Lim"", ""Haekwan Jeon"", ""Jaesun Kim"", ""Jisu Kim"", ""Seungwu Han""]",https://arxiv.org/abs/2609.00795v1,,,2026-09-01T06:45:03Z,2026-09-06T16:57:19.218716Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00792v1,MADS: A Multiview Acoustic Descriptor Set Beyond Standard Spectral Summaries,"[""Utsab Ghosh"", ""Roshni Chakraborty""]",https://arxiv.org/abs/2609.00792v1,,,2026-09-01T06:43:53Z,2026-09-06T16:57:19.218720Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00791v1,Instella-MoE Technical Report,"[""Jiang Liu"", ""Sudhanshu Ranjan"", ""Prakamya Mishra"", ""Yonatan Dukler"", ""Gowtham Ramesh"", ""Jialian Wu"", ""Ximeng Sun"", ""Wen Xie"", ""Chaojun Hou"", ""Vikram Appia"", ""Zhenyu Gu"", ""Zicheng Liu"", ""Emad Barsoum""]",https://arxiv.org/abs/2609.00791v1,https://github.com/AMD-AGI/Instella-MoE,77.0,2026-09-01T06:38:17Z,2026-09-06T16:57:19.218738Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00787v1,StudyBench: Can Self-Evolution Squeeze Textbooks for Olympiad Capability?,"[""Yinghao Chen"", ""Zixi Chen"", ""Bingxiang He"", ""Ziqing Qiao"", ""Huan-ang Gao"", ""Yinuo Xu"", ""Yuxin Zuo"", ""Zeyuan Liu"", ""Yuhao Zhan"", ""Chaojun Xiao""]",https://arxiv.org/abs/2609.00787v1,https://github.com/thunlp/StudyBench,1.0,2026-09-01T06:33:53Z,2026-09-06T16:57:19.218744Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00782v1,When Features Become Instances: Inverted Contrastive Learning for Unsupervised Feature Selection,"[""Utsab Ghosh"", ""Roshni Chakraborty""]",https://arxiv.org/abs/2609.00782v1,,,2026-09-01T06:25:43Z,2026-09-06T16:57:19.218748Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00776v1,"Solaris: Towards Interfaces That Are Generated, Not Coded","[""Yuval Alaluf"", ""Omri Avrahami"", ""Guy Bukchin Leshem"", ""Michal Geyer"", ""Kfir Goldberg"", ""Elad Richardson"", ""Diego Alarc\u00f3n"", ""Alejandro Alvarez"", ""Cole Garry"", ""Anastasis Germanidis"", ""Tenaya Goldsen"", ""Corina Gurau"", ""Robin Kahlow"", ""Joel Kwartler"", ""Kathleen Lewis"", ""Alejandro Matamala Ortiz"", ""Eugene McMahon"", ""Thon Prom"", ""Sarah Saltonstall-Wurm"", ""Jamie Umpherson"", ""Hudson Yeo""]",https://arxiv.org/abs/2609.00776v1,,,2026-09-01T06:10:49Z,2026-09-06T16:57:19.218770Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00775v1,VOIM: Training-Free Open-Vocabulary 3D Instance Mapping for RGB-D and Monocular SLAM,"[""Sangmin Song"", ""Sarath Kodagoda"", ""Marc G. Carmichael"", ""Karthick Thiyagarajan"", ""Amal Gunatilake"", ""Kelly Prentice"", ""Jodi Martin""]",https://arxiv.org/abs/2609.00775v1,,,2026-09-01T06:07:25Z,2026-09-06T16:57:19.218775Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00768v1,DiagEvo: Diagnosis-Guided Self-Evolution via Hierarchical Error Memory,"[""Xincheng Wei"", ""Yifan Ding"", ""Yoshua Li"", ""Dongsheng Ma"", ""Rongxiang Weng"", ""Xunliang Cai"", ""Wenjian Ding"", ""Yao Zhang""]",https://arxiv.org/abs/2609.00768v1,,,2026-09-01T05:54:47Z,2026-09-06T16:57:19.218786Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00764v1,Are You Thinking What I am Thinking? : Examining Conceptual Separation in Neural Architectures,"[""Jaee Ponde"", ""Roshni Agarwal"", ""Subhashis Banerjee""]",https://arxiv.org/abs/2609.00764v1,,,2026-09-01T05:53:05Z,2026-09-06T16:57:19.218790Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00763v1,Automated Tree Knowledge Graph Construction using Ontology Expansion and Retrieval from Vietnamese History Textbooks,"[""Ket Doan Nguyen"", ""Minh N. H. Nguyen""]",https://arxiv.org/abs/2609.00763v1,,,2026-09-01T05:52:50Z,2026-09-06T16:57:19.218800Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00755v1,S^3martCirc: Self-supervised Smart Circuit Discovery,"[""Wendy Zheng"", ""Yinhan He"", ""Liang Wu"", ""Jundong Li""]",https://arxiv.org/abs/2609.00755v1,,,2026-09-01T05:37:42Z,2026-09-06T16:57:19.218805Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00749v1,ContextPipe: Database-Inspired Context Assembly for Long-Horizon Agents,"[""Peng Xu"", ""Zuyu Zhang"", ""Yuze Sun"", ""Feng Tian"", ""Long Wang"", ""Chen Zhang""]",https://arxiv.org/abs/2609.00749v1,https://github.com/matrixorigin/Astra,23.0,2026-09-01T05:27:38Z,2026-09-06T16:57:19.218813Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00738v1,Escaping Redundant Reasoning: Structure-Aware Search for Inference-Time LLMs,"[""Lu Cheng""]",https://arxiv.org/abs/2609.00738v1,https://github.com/GitHubLuCheng/basin,0.0,2026-09-01T05:15:59Z,2026-09-06T16:57:19.218818Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00731v1,Agentic Empirical Asset Pricing: Methodological Foundations,"[""Yingjian Pan"", ""Xiaowei Ding"", ""Kay Giesecke""]",https://arxiv.org/abs/2609.00731v1,,,2026-09-01T05:09:10Z,2026-09-06T16:57:19.218833Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00728v1,SOVER: Formal Certification of Optimization Reformulations via LLM-Assisted SMT Verification,"[""Swapnil Bhattacharyya"", ""Mayank Baranwal""]",https://arxiv.org/abs/2609.00728v1,https://github.com/baranwa2/SOVER,0.0,2026-09-01T05:05:12Z,2026-09-06T16:57:19.218838Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00727v1,Heard but Not Heeded: Paralinguistic Information Encoding and Loss in Audio-Language Models,"[""Bhuvan Koduru"", ""Dareen Safar B Alharthi"", ""Rita Singh"", ""Bhiksha Raj""]",https://arxiv.org/abs/2609.00727v1,,,2026-09-01T05:03:33Z,2026-09-06T16:57:19.218856Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00718v1,A Closed-Loop Evaluation of Capability Loss and Recovery in Compressed Driving Policies,"[""Ahmad Alfan Alfian Irfan"", ""Nur Ahmad Khatim"", ""Mansur Arief""]",https://arxiv.org/abs/2609.00718v1,https://github.com/ai-vnv/CompressedAutoDriving,0.0,2026-09-01T04:50:17Z,2026-09-06T16:57:19.218861Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00714v1,ChatDev 2.0: A No-Code Multi-Agent Platform for Developing Everything,"[""Yufan Dang"", ""Shu Yao"", ""Bowen Lai"", ""Chenting Xu"", ""Ruijie Shi"", ""Wai-Shing Leung"", ""Huatao Li"", ""Chen Qian"", ""Zhiyuan Liu""]",https://arxiv.org/abs/2609.00714v1,,,2026-09-01T04:47:30Z,2026-09-06T16:57:19.218866Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.01671v1,Ranked by the Matcher: A Reproducibility Audit of Knowledge Graph Extraction from Threat Reports,"[""Safayat Bin Hakim"", ""Houbing Herbert Song""]",https://arxiv.org/abs/2609.01671v1,https://github.com/sbhakim/CTIForge,0.0,2026-09-01T04:45:44Z,2026-09-06T16:57:19.218871Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00708v1,Differentially Private Paired Table-Image Multimodal Synthesis,"[""Kai Chen"", ""Josephine Lamp"", ""Somesh Jha"", ""Tianhao Wang""]",https://arxiv.org/abs/2609.00708v1,,,2026-09-01T04:34:54Z,2026-09-06T16:57:19.218876Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00700v1,Value Over Language Model: Detecting Original Contribution in Writing,"[""Vibhhu Sharma"", ""Thorsten Joachims"", ""Sarah Dean""]",https://arxiv.org/abs/2609.00700v1,,,2026-09-01T04:21:20Z,2026-09-06T16:57:19.218880Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00686v1,A Study of Hidden-State Optimization Order in Predictive Coding Networks,"[""Xueyuan Li"", ""Danilo Vasconcellos Vargas""]",https://arxiv.org/abs/2609.00686v1,,,2026-09-01T04:07:04Z,2026-09-06T16:57:19.218887Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00685v1,Visual Framing for News Stance Detection via Image Generation,"[""Dahyun Lee"", ""Jiyoung Han"", ""Kunwoo Park""]",https://arxiv.org/abs/2609.00685v1,,,2026-09-01T04:06:27Z,2026-09-06T16:57:19.218891Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00665v1,Triple-Bottom-Line Sustainability of Language Models for Edge AI: A Comparison Between SLMs and Quantized LLMs,"[""Jainil Dharmil Shah""]",https://arxiv.org/abs/2609.00665v1,,,2026-09-01T03:44:18Z,2026-09-06T16:57:19.218895Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00662v1,Drift-Aware LLM Routing with Sparse Contexts and Shared Budgets,"[""Cheung Hao Lee"", ""Patrick Wong""]",https://arxiv.org/abs/2609.00662v1,,,2026-09-01T03:39:59Z,2026-09-06T16:57:19.218899Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00654v1,SciTrue: Reliable Scientific Claim Validation with Frontier and Open Language Models at the NTCIR SciClaimEval Task,"[""Qiming Bao"", ""Ne\u015fet \u00d6zkan Tan"", ""Siyuan Wang"", ""Mark Gahegan""]",https://arxiv.org/abs/2609.00654v1,,,2026-09-01T03:30:45Z,2026-09-06T16:57:19.218903Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00653v1,EEG-AS: Instance-Level Foundation Model Selection for EEG Foundation Models via Behavior Reconstruction,"[""Yunzhen Zhang"", ""Ruoxi Piao"", ""Hasan Onur Keles"", ""Mustafa Misir""]",https://arxiv.org/abs/2609.00653v1,,,2026-09-01T03:30:29Z,2026-09-06T16:57:19.218907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00652v1,Self-Reports Are Not Verification: Environment-Grounded Auditing of LLM Operators in Evolutionary Search,"[""Enrong Pan"", ""Ryan Zhou"", ""Ting Hu""]",https://arxiv.org/abs/2609.00652v1,,,2026-09-01T03:28:37Z,2026-09-06T16:57:19.218924Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00646v1,DramaChain Bench: An End-to-End Benchmark for Short-Drama Generation,"[""Haoyuan Shi"", ""Mingtao Chen"", ""Shuo Jiang"", ""Ziyan Chen"", ""Xuyi Sheng"", ""Yiming Liu"", ""Ying Zhang"", ""Miao Wang"", ""Jianxiang Lu"", ""Fanyang Lu"", ""Songyuanyi Lu"", ""Xiele Wu"", ""Zhichao Hu"", ""Yuhong Liu"", ""Richeng Xuan""]",https://arxiv.org/abs/2609.00646v1,https://github.com/dramachain-bench/dramachain-bench.github.io,0.0,2026-09-01T03:23:45Z,2026-09-06T16:57:19.218930Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00643v1,REVISE: Validity-Guided Recovery for Online Revisions in Agent Workflows,"[""Ruoling Qi"", ""Xuaner Wu"", ""Penghang Liu"", ""Jian Chen"", ""Yirui Liu""]",https://arxiv.org/abs/2609.00643v1,,,2026-09-01T03:22:18Z,2026-09-06T16:57:19.218934Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00640v1,TUTTI: Toward generalizable audio-to-score transcription via fully synthesized data,"[""Jianhuai Hu"", ""Yashan Wang"", ""Shangda Wu"", ""Zhancheng Guo"", ""Shijie Liang"", ""Wuna Meng"", ""Chuanqi Yang"", ""Xiaobing Li"", ""Feng Yu"", ""Maosong Sun""]",https://arxiv.org/abs/2609.00640v1,https://github.com/a-musiclover/TUTTI,9.0,2026-09-01T03:17:03Z,2026-09-06T16:57:19.218940Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00632v1,Breaking the Structural Identity: Personalized Federated LoRA Fine-tuning under Rank Heterogeneity,"[""Lei Wang"", ""Jieming Bian"", ""Letian Zhang"", ""Jie Xu""]",https://arxiv.org/abs/2609.00632v1,,,2026-09-01T03:09:20Z,2026-09-06T16:57:19.218944Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00628v1,"Restrict, Don't Retrain: Inference-Time VLM Guidance for Zero-Shot Aerial Segmentation","[""Teresa DiMeola"", ""Charles Walter"", ""Hong Xiao""]",https://arxiv.org/abs/2609.00628v1,,,2026-09-01T03:07:38Z,2026-09-06T16:57:19.218948Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00621v1,Control-Data Flow Separation: Stable Prompt Optimization in Multi-Agent LLMs,"[""Wentao Zhang"", ""Syed Shariyar Murtaza"", ""Junaid Ahmad Bhatti"", ""Utkarsh Soni"", ""Yifan Nie"", ""Eugene Wen"", ""Yuntian Deng""]",https://arxiv.org/abs/2609.00621v1,https://github.com/yuntian-group/cdsep,2.0,2026-09-01T03:04:08Z,2026-09-06T16:57:19.218955Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00618v2,Towards Effective Structured Context Modeling for Conversational Recommender Systems via Dual-node Monte Carlo Tree Search,"[""Jincheng Zhang"", ""Chen Huang"", ""Wenqiang Lei"", ""See-Kiong Ng"", ""Yang Deng""]",https://arxiv.org/abs/2609.00618v2,,,2026-09-01T03:02:58Z,2026-09-06T16:57:19.218959Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00605v1,Confess What You Know: Forget-Set Misalignment with Model Knowledge in LLM Unlearning,"[""Miso Kim"", ""Georu Lee"", ""Seungwon Jeong"", ""Woojin Lee""]",https://arxiv.org/abs/2609.00605v1,,,2026-09-01T02:47:43Z,2026-09-06T16:57:19.218964Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00595v1,SoK: When Safe Agents Fail Together: The Security of Multi Agent LLM Systems,"[""Rui Yang"", ""Junjie Xu"", ""Zhengyu Liu"", ""Neil Fendley"", ""Yang Hong"", ""Ziyang Li"", ""Yinzhi Cao""]",https://arxiv.org/abs/2609.00595v1,,,2026-09-01T02:34:44Z,2026-09-06T16:57:19.218969Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00584v1,Socrates went Nuclear: Comparing Interaction Strategies for AI systems in a Learning Context using Brain Sensing,"[""Alexandre Clin Deffarges"", ""Nataliya Kosmyna"", ""Pattie Maes""]",https://arxiv.org/abs/2609.00584v1,,,2026-09-01T02:24:35Z,2026-09-06T16:57:19.218973Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00579v1,Predicting Program Exit Code with LLMs and Programming Language Semantics,"[""Lara Marinov"", ""Aditya Thimmaiah"", ""Jayanth Srinivasa"", ""Junyi Jessy Li"", ""Milos Gligoric""]",https://arxiv.org/abs/2609.00579v1,,,2026-09-01T02:18:20Z,2026-09-06T16:57:19.218977Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00578v1,"Same Request, Different Boundary: Evaluating Cybersecurity Assistance across Conversational Contexts","[""Rui Yang"", ""Yang Hong"", ""Yichao Xu"", ""Zhengyu Liu"", ""Ziyang Li"", ""Yinzhi Cao""]",https://arxiv.org/abs/2609.00578v1,,,2026-09-01T02:16:56Z,2026-09-06T16:57:19.219673Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00577v1,GeoPAR: Large-Scale Multi-Agent Combinatorial Optimization with Geometry-Guided Parallel Autoregressive Learning,"[""Wenjian Wu"", ""Zesheng Jia"", ""Jiaying Tang"", ""Benyuan Yang"", ""Jin Wang""]",https://arxiv.org/abs/2609.00577v1,,,2026-09-01T02:14:05Z,2026-09-06T16:57:19.219695Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00576v1,Consistency Without Alignment: Item-Sensitive Language Models Indistinguishable From Random,"[""Cris Huynh""]",https://arxiv.org/abs/2609.00576v1,,,2026-09-01T02:12:10Z,2026-09-06T16:57:19.219704Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00575v2,Residual Sparsification via Output Importance for Compressing Mixture-of-Experts LLMs,"[""Seungwoo Jung"", ""Dohyeok Kwon"", ""Seungmin Cha"", ""Junseok Lee"", ""Yeonho Yoo"", ""Chuck Yoo"", ""Gyeongsik Yang""]",https://arxiv.org/abs/2609.00575v2,,,2026-09-01T02:11:40Z,2026-09-06T16:57:19.219711Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00572v1,"A Mathematical Framework for Legacy, Governance, and Decision Integrity in Enterprise AI","[""Shorab Sarker""]",https://arxiv.org/abs/2609.00572v1,,,2026-09-01T02:06:32Z,2026-09-06T16:57:19.219718Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00570v2,VoiceLongMemEval: Do Assistants Remember How You Sounded?,"[""Ramit Pahwa"", ""Parivesh Priye"", ""Apoorva Beedu""]",https://arxiv.org/abs/2609.00570v2,,,2026-09-01T02:06:10Z,2026-09-06T16:57:19.219728Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00568v1,WiseSpec: Requirements-Driven Agents for Code Generation,"[""Zhao Tian""]",https://arxiv.org/abs/2609.00568v1,,,2026-09-01T02:04:16Z,2026-09-06T16:57:19.219737Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00566v2,EEG-VID: Task-Guided Latent Predictive Pretraining for EEG Decoding and Assistive Target Selection,"[""Guanzhong Sun"", ""Junyi Ma"", ""Yuxuan Wu"", ""Yanzi Miao""]",https://arxiv.org/abs/2609.00566v2,,,2026-09-01T02:00:58Z,2026-09-06T16:57:19.219763Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00551v1,EM^2Mem: Event-Centric Multimodal Memory for Large Language Models,"[""Yijun Chen"", ""Yaqi Zheng"", ""Yanya Li"", ""Boyi Xiao"", ""Buqiang Xu"", ""Shuofei Qiao"", ""Jizhan Fang"", ""Xinle Deng"", ""Yunzhi Yao"", ""Xuehai Wang"", ""Liuxin Zhang"", ""Hui Li"", ""Huajun Chen"", ""Shumin Deng""]",https://arxiv.org/abs/2609.00551v1,,,2026-09-01T01:38:41Z,2026-09-06T16:57:19.219772Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00546v1,"Runtime-Independent Persistent Agents: Preserving Identity, Memory, and Code Across Models, Harnesses, and Servers","[""Zhenyu Zhao"", ""Roy Zhao""]",https://arxiv.org/abs/2609.00546v1,,,2026-09-01T01:32:22Z,2026-09-06T16:57:19.219792Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00543v1,Feedback-Assisted Trust Propagation over Document Relation Graphs for Retrieval-Augmented Generation,"[""Zhuoheng Li"", ""Ying Chen""]",https://arxiv.org/abs/2609.00543v1,,,2026-09-01T01:30:15Z,2026-09-06T16:57:19.219810Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00524v1,Are We There Yet? Assessing Computer-Use Agents for Blind Users' Accessible Interaction with Desktop Applications,"[""Satwik Ram Kodandaram"", ""Monalika Padma Reddy"", ""Xiaojun Bi"", ""Jiawei Zhou"", ""I. V. Ramakrishnan"", ""Vikas Ashok""]",https://arxiv.org/abs/2609.00524v1,https://github.com/Satwikram/OLLA,0.0,2026-09-01T00:44:19Z,2026-09-06T16:57:19.219819Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00519v1,The Safeguard Worked. Is the LLM System Safer?,"[""Pingyu Wu"", ""Weiming Zhang"", ""Nenghai Yu""]",https://arxiv.org/abs/2609.00519v1,,,2026-09-01T00:38:35Z,2026-09-06T16:57:19.219839Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00515v1,The Interlingua Hypothesis: LLMs Translate via a Latent Task-agnostic Feature Space,"[""Jacob Brinton"", ""Jannik Brinkmann"", ""Mark Crovella"", ""Aaron Mueller""]",https://arxiv.org/abs/2609.00515v1,,,2026-09-01T00:30:22Z,2026-09-06T16:57:19.219879Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00513v1,ISO-RAG: Isoperimetric Noise Control for Retrieval-Augmented Generation,"[""Siyuan Zhang"", ""Hanchen Wang"", ""Dong Wen"", ""Ying Zhang"", ""Wenjie Zhang""]",https://arxiv.org/abs/2609.00513v1,,,2026-09-01T00:27:33Z,2026-09-06T16:57:19.219886Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00510v1,When the Algorithm Becomes the Brand Crisis: A Sociotechnical Theory of Distributed Responsibility and Accountable Transparency,"[""Mohammad Saleh Torkestani"", ""Taha Mansouri""]",https://arxiv.org/abs/2609.00510v1,,,2026-09-01T00:21:39Z,2026-09-06T16:57:19.219890Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00508v1,CoVer: Conflict-Aware Claim Verification,"[""Shuning Zhang"", ""Dai Shi"", ""Bohao Chu"", ""Hui Wang"", ""Yuwei Chuai"", ""Yifan Wang"", ""Jingruo Chen"", ""Simin Li"", ""Xin Yi"", ""Hewu Li""]",https://arxiv.org/abs/2609.00508v1,,,2026-09-01T00:18:58Z,2026-09-06T16:57:19.219895Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00506v1,RecalibrateGPT: AI Fatigue Resilient Conversational Interfaces,"[""Nikhil Wani""]",https://arxiv.org/abs/2609.00506v1,,,2026-09-01T00:16:35Z,2026-09-06T16:57:19.219899Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00504v1,Independent Reinforcement Learning in Discounted Markov Games,"[""Asrin Efe Yorulmaz"", ""Ugur Aydin"", ""Tamer Basar""]",https://arxiv.org/abs/2609.00504v1,https://github.com/teddytennant/jax-layered-omd,0.0,2026-09-01T00:07:45Z,2026-09-06T16:57:19.219904Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00503v1,Wave Function Backpropagation with Explicit Temporal-Interval Dynamics,"[""Byunggu Yu"", ""Justin Kim""]",https://arxiv.org/abs/2609.00503v1,https://github.com/DSEresearch/WFB,0.0,2026-09-01T00:07:24Z,2026-09-06T16:57:19.219908Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00498v1,Validity-Aware Jailbreak Evaluation for Large Language Models,"[""Qilong Wu"", ""Sahil Wadhwa"", ""Pranab Mohanty"", ""Giri Iyengar"", ""Varun Chandrasekaran""]",https://arxiv.org/abs/2609.00498v1,https://github.com/Ardor-Wu/SEAV,0.0,2026-08-31T23:57:53Z,2026-09-06T16:57:19.219914Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00495v1,Beyond Token Positions: Safety Alignment Across Denoising Steps in Diffusion Language Models,"[""Guoli Wang"", ""Haonan Shi"", ""Tu Ouyang"", ""An Wang""]",https://arxiv.org/abs/2609.00495v1,https://github.com/bansky-cl/diffusion-nlp-paper-arxiv,316.0,2026-08-31T23:50:31Z,2026-09-06T16:57:19.219919Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00492v1,The Privacy-Hallucination Tradeoff in Differentially Private Language Models,"[""Krithika Ramesh"", ""Krishna Pillutla"", ""Danish Pruthi"", ""Anjalie Field""]",https://arxiv.org/abs/2609.00492v1,,,2026-08-31T23:39:03Z,2026-09-06T16:57:19.219923Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00487v1,EvoFlint: An Evolutionary Atlas of Multi-Turn LLM Vulnerabilities,"[""Feitong Qiao"", ""Liren Peng"", ""Shiming Ren"", ""Aishwarya Jadhav"", ""Arghavan Bahadorinejad"", ""Marinette Chen"", ""Muhan Zhang"", ""Abdulaziz Suria"", ""Gennevi Lu"", ""Anish Das Sarma""]",https://arxiv.org/abs/2609.00487v1,,,2026-08-31T23:33:33Z,2026-09-06T16:57:19.219928Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00479v1,EGT-KG: Evidence-Grounded Typed KG Retrieval for Practical Scientific QA with Small Language Models,"[""Muran Yu"", ""Jiechao Gao"", ""Yuandong Pan"", ""Barney H. Miao"", ""Andrew C. Lesh"", ""Kincho H. Law"", ""Jie Wang"", ""Michael D. Lepech""]",https://arxiv.org/abs/2609.00479v1,,,2026-08-31T23:27:57Z,2026-09-06T16:57:19.220481Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00474v2,Exploring Collaboration between a language and a non-language agent,"[""Harini S"", ""Somesh Singh"", ""Yaman K Singla"", ""Rajiv Ratn Shah"", ""David Doermann"", ""Balaji Krishnamurthy""]",https://arxiv.org/abs/2609.00474v2,,,2026-08-31T23:25:10Z,2026-09-06T16:57:19.220495Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00472v1,Higher Structures in Deep Learning,"[""Michael L. Roberts"", ""Carlos Zapata Carratal\u00e1. Nicholas J. Cooper"", ""Lijun Chen"", ""Fran\u00e7ois G. Meyer"", ""Danna Gurari""]",https://arxiv.org/abs/2609.00472v1,,,2026-08-31T23:22:30Z,2026-09-06T16:57:19.220500Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00471v1,Operational Regimes in Non-Convex Optimization: A Multiplier-Based Taxonomy,"[""Seyed Mohsen Kazemi"", ""Ali Movaghar"", ""Shaahin hessabi""]",https://arxiv.org/abs/2609.00471v1,,,2026-08-31T23:22:05Z,2026-09-06T16:57:19.220509Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00464v1,Does Reasoning Mitigate Backdoor Attacks? A Neuro-Symbolic Perspective,"[""Marco Antonio Corallo"", ""Andrea Agiollo"", ""Mauro Conti"", ""Alberto Giaretta""]",https://arxiv.org/abs/2609.00464v1,,,2026-08-31T23:13:05Z,2026-09-06T16:57:19.220515Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2609.00455v1,Towards a Belief-Based World Model for LLM Agents,"[""Shubham Kumar"", ""Harshit Kumar"", ""Narendra Ahuja"", ""Saurabh Jha""]",https://arxiv.org/abs/2609.00455v1,https://github.com/skumar-ml/belief-world-models,1.0,2026-08-31T22:48:38Z,2026-09-06T16:57:19.220521Z
