raw_name,canonical_name,source_record_id,match_method,confidence
Blueshoe,Blueshoe,yc-30553,manual_seed,
Text.ai,Text.ai,yc-30547,manual_seed,
StarSling,StarSling,yc-30545,manual_seed,
Wavedash,Wavedash,yc-30544,manual_seed,
Cactus,Cactus,yc-30543,manual_seed,
Vision Lab,Vision Lab,yc-30542,manual_seed,
Code Four,Code Four,yc-30541,manual_seed,
Lumari,Lumari,yc-30540,manual_seed,
Pelica,Pelica,yc-30533,manual_seed,
Nimbic AI,Nimbic AI,yc-30532,manual_seed,
Moby Analytics,Moby Analytics,yc-30531,manual_seed,
Rimba,Rimba,yc-30530,manual_seed,
Adentris,Adentris,yc-30529,manual_seed,
Mesmer,Mesmer,yc-30523,manual_seed,
Naïve,Naïve,yc-30522,manual_seed,
Kairos,Kairos,yc-30521,manual_seed,
Hemut,Hemut,yc-30519,manual_seed,
Orchid,Orchid,yc-30518,manual_seed,
Bramante,Bramante,yc-30516,manual_seed,
Eloquent AI,Eloquent AI,yc-30513,manual_seed,
MorphoAI,MorphoAI,yc-30512,manual_seed,
Cactus Compute,Cactus Compute,yc-30510,manual_seed,
Boost Robotics,Most Robotic,yc-30509,fuzzy,84.61538461538461
Cartpole,Cartpole,yc-30501,manual_seed,
Besimple AI,Besimple AI,yc-30500,manual_seed,
Human Behavior,Human Behavior,yc-30497,manual_seed,
QualGent,QualGent,yc-30496,manual_seed,
Theta,Theta,yc-30488,manual_seed,
IRBC,IRBC,yc-30487,manual_seed,
Anana,Anana,yc-30485,manual_seed,
throxy,throxy,yc-30484,manual_seed,
Lucis,Lucis,yc-30482,manual_seed,
Crimson,Crimson,yc-30479,manual_seed,
Nomi,Nomi,yc-30476,manual_seed,
Morphik,Morphik,yc-30475,manual_seed,
HABIT,HABIT,yc-30469,manual_seed,
Clidey,Clidey,yc-30468,manual_seed,
Sixtyfour,Sixtyfour,yc-30464,manual_seed,
Tegore,Tegore,yc-30463,manual_seed,
Freesolo,Freesolo,yc-30462,manual_seed,
Tinfoil,Tinfoil,yc-30456,manual_seed,
Paper Instruments,Paper Instruments,yc-30455,manual_seed,
Parsewise,Parsewise,yc-30453,manual_seed,
Bluejay,Bluejay,yc-30451,manual_seed,
Kestral,Kestral,yc-30450,manual_seed,
Kirana AI,Kirana AI,yc-30446,manual_seed,
Mbodi AI,Mbodi AI,yc-30445,manual_seed,
Units,Units,yc-30443,manual_seed,
Hanji,Hanji,yc-30442,manual_seed,
stratify,stratify,yc-30441,manual_seed,
Sim,Sim,yc-30440,manual_seed,
Clarm,Clarm,yc-30439,manual_seed,
Beluga,Beluga,yc-30438,manual_seed,
Kaelio,Kaelio,yc-30437,manual_seed,
Zeon Systems,Zeon Systems,yc-30434,manual_seed,
HelixDB,HelixDB,yc-30432,manual_seed,
Feyn,Feyn,yc-30431,manual_seed,
Almond,Almond,yc-30430,manual_seed,
Acolite,Acolite,yc-30427,manual_seed,
Ralo,Ralo,yc-30426,manual_seed,
neoncoral,neoncoral,yc-30423,manual_seed,
Synthio Labs,Synthio Labs,yc-30421,manual_seed,
Serafis,Serafis,yc-30413,manual_seed,
Golf,Golf,yc-30407,manual_seed,
BitBoard,BitBoard,yc-30406,manual_seed,
nao Labs,NOSO LABS,yc-30405,fuzzy,82.35294117647058
Kashikoi,Kashikoi,yc-30402,manual_seed,
Plexe,Plexe,yc-30400,manual_seed,
Frekil,Frekil,yc-30399,manual_seed,
Chestnut,Chestnut,yc-30384,manual_seed,
Blaxel,Blaxel,yc-30366,manual_seed,
Mentra,Mentra,yc-30365,manual_seed,
Monte,Monte,yc-30352,manual_seed,
Dex,Dex,yc-30351,manual_seed,
Browser Use,Browser Use,yc-30341,manual_seed,
TamLabs,TamLabs,yc-30340,manual_seed,
Ergo,Ergo,yc-30339,manual_seed,
CopyCat,CopyCat,yc-30338,manual_seed,
Bluebook,Bluebook,yc-30334,manual_seed,
Waffle,Waffle,yc-30329,manual_seed,
Roark,Roark,yc-30325,manual_seed,
Rebolt,Rebolt,yc-30324,manual_seed,
Spott,Spott,yc-30322,manual_seed,
Woz,Woz,yc-30321,manual_seed,
Proception Inc,Proception Inc,yc-30320,manual_seed,
Wildcard,Wildcard,yc-30318,manual_seed,
Pinch,Pinch,yc-30314,manual_seed,
Mastra,Mastra,yc-30304,manual_seed,
AfterQuery,AfterQuery,yc-30303,manual_seed,
Artificial Societies,Artificial Societies,yc-30298,manual_seed,
Sennu AI,Sennu AI,yc-30294,manual_seed,
Mesh,Mesh,yc-30292,manual_seed,
Outlit,Outlit,yc-30291,manual_seed,
Harper,Harper,yc-30288,manual_seed,
Calltree,Calltree,yc-30287,manual_seed,
Nitrode,Nitrode,yc-30286,manual_seed,
Exla,Exla,yc-30284,manual_seed,
Confident AI,Confident AI,yc-30283,manual_seed,
Riviera,Riviera,yc-30282,manual_seed,
Agentin AI,Agentin AI,yc-30278,manual_seed,
General Trajectory,General Trajectory,yc-30276,manual_seed,
Trata,Trata,yc-30274,manual_seed,
Candor,Candor,yc-30273,manual_seed,
Lucidic AI,Lucidic AI,yc-30272,manual_seed,
Mundo AI,Mundo AI,yc-30271,manual_seed,
Liquid Compute,Liquid Compute,yc-30269,manual_seed,
Lopus,Lopus,yc-30267,manual_seed,
Cenote,Cenote,yc-30266,manual_seed,
Harbera,Harbera,yc-30265,manual_seed,
Stillwind,Stillwind,yc-30264,manual_seed,
Pickle,Pickle,yc-30262,manual_seed,
Asteroid,Asteroid,yc-30259,manual_seed,
Gale,Gale,yc-30258,manual_seed,
Olive,Olive,yc-30255,manual_seed,
HUD,HUD,yc-30254,manual_seed,
Cuckoo Labs,Cuckoo Labs,yc-30252,manual_seed,
Mecha Health,Mecha Health,yc-30251,manual_seed,
Osmosis,Osmosis,yc-30247,manual_seed,
Swerve,Swerve,yc-30246,manual_seed,
Cifrato,Cifrato,yc-30243,manual_seed,
Oki,Oki,yc-30242,manual_seed,
Cardamon,Cardamon,yc-30239,manual_seed,
Trim,Trim,yc-30237,manual_seed,
Tergle,Tergle,yc-30236,manual_seed,
Rally,Rally,yc-30235,manual_seed,
Adam,Adam,yc-30234,manual_seed,
SalesPatriot,SalesPatriot,yc-30230,manual_seed,
Maive,Maive,yc-30229,manual_seed,
Weave,Weave,yc-30228,manual_seed,
Caseflood.ai,Caseflood.ai,yc-30227,manual_seed,
Elip AI,Elip AI,yc-30226,manual_seed,
a0.dev,a0.dev,yc-30223,manual_seed,
Verbiflow,Verbiflow,yc-30220,manual_seed,
Toothy AI,Toothy AI,yc-30218,manual_seed,
Contrario,Contrario,yc-30215,manual_seed,
Truffle AI,Truffle AI,yc-30213,manual_seed,
superglue,superglue,yc-30212,manual_seed,
Closure,Closure,yc-30209,manual_seed,
Promptless,Promptless,yc-30207,manual_seed,
Scout,Scout,yc-30205,manual_seed,
Vocality Health,Vocality Health,yc-30203,manual_seed,
Astro,Astro,yc-30202,manual_seed,
Dartboard,Dartboard,yc-30201,manual_seed,
Alice.tech,Alice.tech,yc-30197,manual_seed,
Praxim,Praxim,yc-30187,manual_seed,
Tweeks.io,Tweeks.io,yc-30183,manual_seed,
Leaping AI,Leaping AI,yc-30181,manual_seed,
Vetnio,Vetnio,yc-30179,manual_seed,
Candor,Candor,yc-30178,exact,
Outship,Outship,yc-30176,manual_seed,
Edexia,Edexia,yc-30165,manual_seed,
Quantstruct,Quantstruct,yc-30160,manual_seed,
HumanLayer,HumanLayer,yc-30129,manual_seed,
Synth,Synth,yc-30125,manual_seed,
Careforce,Careforce,yc-30124,manual_seed,
Relvy AI,Relvy AI,yc-30117,manual_seed,
Freestyle,Freestyle,yc-30116,manual_seed,
Laminar,Laminar,yc-30115,manual_seed,
Melder,Melder,yc-30113,manual_seed,
Forerunner AI,Forerunner AI,yc-30110,manual_seed,
Struct,Struct,yc-30108,manual_seed,
ArchiLabs,ArchiLabs,yc-30105,manual_seed,
Metreecs,Metreecs,yc-30103,manual_seed,
Diffusion Studio,Diffusion Studio,yc-30102,manual_seed,
Kilvin,Kilvin,yc-30101,manual_seed,
Innate,Innate,yc-30097,manual_seed,
Capy,Capy,yc-30096,manual_seed,
Consus,Consus,yc-30095,manual_seed,
PermitPortal,PermitPortal,yc-30088,manual_seed,
Gecko Security,Gecko Security,yc-30087,manual_seed,
Moonshine,Moonshine,yc-30079,manual_seed,
Abundant,Abundant,yc-30078,manual_seed,
AutoComputer,AutoComputer,yc-30077,manual_seed,
vly.ai,vly.ai,yc-30074,manual_seed,
Pearson Labs,Pearson Labs,yc-30073,manual_seed,
Stewdio,Stewdio,yc-30068,manual_seed,
Unusual,Unusual,yc-30066,manual_seed,
HYBRD,HYBRD,yc-30064,manual_seed,
Freebuff,Freebuff,yc-30063,manual_seed,
Lingo.dev,Lingo.dev,yc-30060,manual_seed,
Luthor,Luthor,yc-30057,manual_seed,
Keye,Keye,yc-30056,manual_seed,
RiskCube,RiskCube,yc-30055,manual_seed,
CTGT,CTGT,yc-30054,manual_seed,
ISSEN,ISSEN,yc-30052,manual_seed,
attimet,attimet,yc-30051,manual_seed,
Matcha,Matcha,yc-30048,manual_seed,
Endstack,Endstack,yc-30047,manual_seed,
Archil,Archal,yc-30045,fuzzy,83.33333333333334
Vespper,Vespper,yc-30043,manual_seed,
Vortexify,Vortexify,yc-30042,manual_seed,
Revyl,Revyl,yc-30041,manual_seed,
Raycaster,Raycaster,yc-30039,manual_seed,
HealthSpark,HealthSpark,yc-30034,manual_seed,
Openbenchmarks,Openbenchmarks,yc-30033,manual_seed,
Darkgrade,Darkgrade,yc-30032,manual_seed,
Candle,Candle,yc-30030,manual_seed,
Streamable,Streamable,yc-30023,manual_seed,
Symphony,Symphony,yc-30022,manual_seed,
Galini,Galini,yc-30018,manual_seed,
Riveter,Rivet,yc-30017,fuzzy,83.33333333333334
Onlook,Onlook,yc-29999,manual_seed,
DreamRP,Dream,yc-29990,fuzzy,83.33333333333334
Conductor,Conductor,yc-29989,manual_seed,
Delineate,Delineate,yc-29988,manual_seed,
Syntra,Syntra,yc-29987,manual_seed,
PathPilot,PathPilot,yc-29983,manual_seed,
Merlin AI,Merlin AI,yc-29977,manual_seed,
Freestyle,Freestyle,yc-29976,exact,
Arva AI,Tara AI,yc-29973,fuzzy,85.71428571428572
Affil.ai,Affil.ai,yc-29972,manual_seed,
Overlap,Overlap,yc-29964,manual_seed,
Capitol AI,Capitol AI,yc-29963,manual_seed,
Void,Void,yc-29960,manual_seed,
Anglera,Anglera,yc-29957,manual_seed,
BrowserOS,BrowserOS,yc-29955,manual_seed,
Henry,Henry,yc-29954,manual_seed,
Ficra,Ficra,yc-29952,manual_seed,
Pipeshift,Pipeshift,yc-29950,manual_seed,
Vera Health,Vera Health,yc-29858,manual_seed,
Pharos,Pharos,yc-29857,manual_seed,
et al.,et al.,yc-29856,manual_seed,
Keet,Keet,yc-29854,manual_seed,
No Logo,No Logo,yc-29853,manual_seed,
Dayflow,Dayflow,yc-29852,manual_seed,
SureBright,SureBright,yc-29850,manual_seed,
Usul,Usul,yc-29849,manual_seed,
Oway,Oway,yc-29844,manual_seed,
Elayne,Elayne,yc-29841,manual_seed,
Blaze,Blaze,yc-29840,manual_seed,
TradeFlow,TradeFlow,yc-29836,manual_seed,
Voker,Voker,yc-29835,manual_seed,
Rastro,Astro,yc-29834,fuzzy,90.9090909090909
Quetzal,Quetzal,yc-29833,manual_seed,
Typa,Typa,yc-29830,manual_seed,
Draft The Record,Draft The Record,yc-29828,manual_seed,
Orca Client,Orca Client,yc-29826,manual_seed,
Assembly HOA,Assembly HOA,yc-29824,manual_seed,
autarc,autarc,yc-29823,manual_seed,
Polymet,Polymet,yc-29821,manual_seed,
Propaya,Propaya,yc-29815,manual_seed,
ZeroPath,ZeroPath,yc-29812,manual_seed,
Bluedoor,Bluedoor,yc-29810,manual_seed,
Starcloud,Starcloud,yc-29808,manual_seed,
Dataleap,Dataleap,yc-29807,manual_seed,
Handled,Handled,yc-29805,manual_seed,
Rescript,Rescript,yc-29801,manual_seed,
HeroUI,HeroUI,yc-29800,manual_seed,
Haystack,Haystack,yc-29797,manual_seed,
Odo,Odo,yc-29795,manual_seed,
Cartage,Cartage,yc-29791,manual_seed,
YouShift,YouShift,yc-29790,manual_seed,
Palmier,Palmier,yc-29786,manual_seed,
Simple AI,Besimple AI,yc-29785,fuzzy,90.0
Sensei,Sensei,yc-29784,manual_seed,
Laminar,Laminar,yc-29782,exact,
Presti AI,PARES AI,yc-29780,fuzzy,82.35294117647058
The Forecasting Company,The Forecasting Company,yc-29779,manual_seed,
Praxos,Praxos,yc-29778,manual_seed,
Zettascale,Zettascale,yc-29777,manual_seed,
Brighterway,Brighterway,yc-29775,manual_seed,
Soff,Soff,yc-29773,manual_seed,
Parley,Parley,yc-29772,manual_seed,
Thunder Compute,Thunder Compute,yc-29767,manual_seed,
Kura AI,Kura AI,yc-29766,manual_seed,
Emergent,Emergent,yc-29765,manual_seed,
Zeit AI,Zeit AI,yc-29764,manual_seed,
Piggy Robotics,Piggy Robotics,yc-29763,manual_seed,
Distro,Distro,yc-29761,manual_seed,
Mage Legal,Mage Legal,yc-29760,manual_seed,
Conductor Quantum,Conductor Quantum,yc-29754,manual_seed,
Opslane,Opslane,yc-29751,manual_seed,
winfunc,winfunc,yc-29750,manual_seed,
Seals AI,Seals AI,yc-29748,manual_seed,
Drillbit,Drillbit,yc-29746,manual_seed,
Sharpe,Harper,yc-29745,fuzzy,83.33333333333334
Redouble AI,Redouble AI,yc-29740,manual_seed,
Planbase,Planbase,yc-29739,manual_seed,
Anara,Anara,yc-29738,manual_seed,
Vibe,Vibe,yc-29734,manual_seed,
Zoa Research,Zoa Research,yc-29731,manual_seed,
Clearly AI,Clearly AI,yc-29729,manual_seed,
Overstand Labs,Overstand Labs,yc-29727,manual_seed,
Ontra Mobility,Ontra Mobility,yc-29724,manual_seed,
Aluna,Aluna,yc-29723,manual_seed,
Panora,Panora,yc-29721,manual_seed,
cmux,cmux,yc-29719,manual_seed,
CreativeMode,CreativeMode,yc-29716,manual_seed,
Anthrogen,Anthrogen,yc-29713,manual_seed,
Benchify,Benchify,yc-29712,manual_seed,
Fazeshift,Fazeshift,yc-29711,manual_seed,
TaxGPT,TaxGPT,yc-29710,manual_seed,
Mito Health,Mito Health,yc-29706,manual_seed,
Lighthouz AI,Lighthouz AI,yc-29705,manual_seed,
Modus,Modus,yc-29704,manual_seed,
LedgerUp,LedgerUp,yc-29702,manual_seed,
Plume,Plume,yc-29701,manual_seed,
Stormy,Stormy,yc-29697,manual_seed,
Dench.com,Dench.com,yc-29695,manual_seed,
Gauge,Gauge,yc-29693,manual_seed,
Kenley,Kenley,yc-29690,manual_seed,
Tivara,Nivara,yc-29689,fuzzy,83.33333333333334
MinusX,MinusX,yc-29687,manual_seed,
Lore,Lore,yc-29685,manual_seed,
Parahelp,Parahelp,yc-29684,manual_seed,
CodeViz,CodeViz,yc-29683,manual_seed,
RunLocal AI,RunLocal AI,yc-29682,manual_seed,
Dodo,Dodo,yc-29679,manual_seed,
Elevate,Elevate,yc-29676,manual_seed,
Storia AI,Storia AI,yc-29673,manual_seed,
"DeepSim, Inc.","DeepSim, Inc.",yc-29672,manual_seed,
Scape,Scape,yc-29671,manual_seed,
Proxis,Proxis,yc-29668,manual_seed,
Willow,Willow,yc-29666,manual_seed,
Cloudglue,Cloudglue,yc-29665,manual_seed,
NetworkOcean,NetworkOcean,yc-29663,manual_seed,
Silurian,Silurian,yc-29661,manual_seed,
Unbound,Unbound,yc-29659,manual_seed,
Decisional AI,Decisional AI,yc-29655,manual_seed,
Stardrift,Stardrift,yc-29654,manual_seed,
FirstWork,FirstWork,yc-29651,manual_seed,
Sorcerer,Sorcerer,yc-29650,manual_seed,
Wordware,Wordware,yc-29649,manual_seed,
Maitai,Maitai,yc-29647,manual_seed,
Corgi Insurance,Corgi Insurance,yc-29646,manual_seed,
Sage Care,Sage Care,yc-29643,manual_seed,
Bayesline,Bayesline,yc-29636,manual_seed,
DigitalCarbon,DigitalCarbon,yc-29635,manual_seed,
Random Labs,Random Labs,yc-29634,manual_seed,
Unsloth AI,Unsloth AI,yc-29633,manual_seed,
Codes Health,Codes Health,yc-29627,manual_seed,
Entangl,Entangl,yc-29623,manual_seed,
ProhostAI,ProhostAI,yc-29607,manual_seed,
Educato,Educato,yc-29605,manual_seed,
Saphira AI,Saphira AI,yc-29588,manual_seed,
Mem0,Mem0,yc-29585,manual_seed,
Cheers,Cheers,yc-29582,manual_seed,
Understood Care,Understood Care,yc-29579,manual_seed,
Variant,Variant,yc-29577,manual_seed,
Doublezero,Doublezero,yc-29575,manual_seed,
Superunit,Superunit,yc-29574,manual_seed,
Undermind,Undermind,yc-29573,manual_seed,
Domu Technology Inc.,Domu Technology Inc.,yc-29572,manual_seed,
Ultra,Ultra,yc-29557,manual_seed,
Ångström AI,Ångström AI,yc-29532,manual_seed,
Coval,Coval,yc-29524,manual_seed,
Marr Labs,Marr Labs,yc-29522,manual_seed,
Forge Rewards,Forge Rewards,yc-29519,manual_seed,
RetailReady,RetailReady,yc-29517,manual_seed,
Million,Million,yc-29516,manual_seed,
GetCrux,GetCrux,yc-29513,manual_seed,
InspectMind AI,InspectMind AI,yc-29511,manual_seed,
Yarn,Yarn,yc-29510,manual_seed,
kater.ai,kater.ai,yc-29507,manual_seed,
Mathos,Mathos,yc-29506,manual_seed,
Tower,Tower,yc-29505,manual_seed,
Dragoneye,Dragoneye,yc-29503,manual_seed,
Latted,Latted,yc-29501,manual_seed,
Forge,Forge,yc-29499,manual_seed,
Integuru,Integuru,yc-29498,manual_seed,
VoxOps AI,VoxOps AI,yc-29496,manual_seed,
Reform,Sureform,yc-29478,fuzzy,85.71428571428572
Piramidal,Piramidal,yc-29477,manual_seed,
Evolvere BioSciences,Evolvere BioSciences,yc-29475,manual_seed,
Spur,Spur,yc-29474,manual_seed,
Silogy,Silogy,yc-29472,manual_seed,
Senso,Senso,yc-29471,manual_seed,
OpenFoundry,OpenFoundry,yc-29466,manual_seed,
Magic Hour,Magic Hour,yc-29461,manual_seed,
Marblism,Marblism,yc-29456,manual_seed,
CommodityAI,CommodityAI,yc-29455,manual_seed,
Veles,Veles,yc-29454,manual_seed,
Fluently,Fluently,yc-29452,manual_seed,
Basepilot,Basepilot,yc-29451,manual_seed,
Aqua Voice,Aqua Voice,yc-29450,manual_seed,
Deepnight,Deepnight,yc-29447,manual_seed,
Adapted,Adapted,yc-29443,manual_seed,
Ocular AI,Ocular AI,yc-29442,manual_seed,
Retell AI,Retell AI,yc-29441,manual_seed,
Rove,Rove,yc-29440,manual_seed,
camelAI,camelAI,yc-29439,manual_seed,
Spark,Spark,yc-29438,manual_seed,
Downlink,Downlink,yc-29436,manual_seed,
Shepherd,Shepherd,yc-29432,manual_seed,
Zep AI,Zep AI,yc-29425,manual_seed,
Openmart,Openmart,yc-29424,manual_seed,
Alai,Alai,yc-29420,manual_seed,
Brainbase Labs,Brainbase Labs,yc-29417,manual_seed,
Focal,Focal,yc-29416,manual_seed,
Ligo Biosciences,Ligo Biosciences,yc-29412,manual_seed,
Model ML,Model ML,yc-29410,manual_seed,
BetterBasket,BetterBasket,yc-29409,manual_seed,
JustAI,JustAI,yc-29407,manual_seed,
Risotto,Risotto,yc-29405,manual_seed,
Diana,Diana,yc-29404,manual_seed,
Yondu,Yondu,yc-29402,manual_seed,
Raindrop,Raindrop,yc-29401,manual_seed,
Centauri AI,Centauri AI,yc-29399,manual_seed,
ProSights,ProSights,yc-29398,manual_seed,
Manifold Freight,Manifold Freight,yc-29397,manual_seed,
EdgeTrace,EdgeTrace,yc-29396,manual_seed,
Clarum,Clarm,yc-29395,fuzzy,90.9090909090909
OffDeal,OffDeal,yc-29390,manual_seed,
Overeasy,Overeasy,yc-29387,manual_seed,
Andy AI,Andy AI,yc-29386,manual_seed,
Hazel,Hazel,yc-29385,manual_seed,
Conduit,Conduit,yc-29380,manual_seed,
Whip,Whip,yc-29378,manual_seed,
Toma,Toma,yc-29377,manual_seed,
Carma,Carma,yc-29376,manual_seed,
Superagent,Superagent,yc-29374,manual_seed,
Sagaland,Sagaland,yc-29372,manual_seed,
Ellipsis,Ellipsis,yc-29365,manual_seed,
Solari AI,Solari AI,yc-29363,manual_seed,
Pazi,Pazi,yc-29362,manual_seed,
Salvy,Salvy,yc-29357,manual_seed,
Centralize,Centralize,yc-29356,manual_seed,
NanoCorp,NanoCorp,yc-29355,manual_seed,
Firebender,Firebender,yc-29352,manual_seed,
Feldy,Feldy,yc-29350,manual_seed,
Fuse,Fuse,yc-29349,manual_seed,
Parallel,Parallel,yc-29348,manual_seed,
Vibrant Labs,Vibrant Labs,yc-29347,manual_seed,
PandasAI,PandasAI,yc-29345,manual_seed,
InQuery,InQuery,yc-29342,manual_seed,
GloGlo,GloGlo,yc-29341,manual_seed,
Tamarind Bio,Tamarind Bio,yc-29340,manual_seed,
Clarion,Clarion,yc-29339,manual_seed,
Decipher AI,Decipher AI,yc-29334,manual_seed,
LemonSlice,LemonLime,yc-29333,fuzzy,84.21052631578947
Polished,Polished,yc-29332,manual_seed,
Guide Labs,Guide Labs,yc-29328,manual_seed,
Monumint,Monumint,yc-29326,manual_seed,
Respan,Respan,yc-29325,manual_seed,
PromptArmor,PromptArmor,yc-29324,manual_seed,
Meticulate,Meticulate,yc-29319,manual_seed,
Attunement,Attunement,yc-29315,manual_seed,
Copper Health,Copper Health,yc-29306,manual_seed,
Panelytic,Panelytic,yc-29303,manual_seed,
Topo,Topo,yc-29301,manual_seed,
Trellis AI,Trellis AI,yc-29300,manual_seed,
Ecliptor,Ecliptor,yc-29299,manual_seed,
Greenboard,Greenboard,yc-29298,manual_seed,
Eggnog,Eggnog,yc-29297,manual_seed,
Simplex,Simplex,yc-29296,manual_seed,
Artisan,Artisan,yc-29295,manual_seed,
Arini,Arini,yc-29288,manual_seed,
PointOne,PointOne,yc-29286,manual_seed,
AveryIQ,AveryIQ,yc-29284,manual_seed,
Breez Labs,Breez Labs,yc-29281,manual_seed,
Basalt,Basalt,yc-29277,manual_seed,
Agentic Labs,Agentic Labs,yc-29275,manual_seed,
Pivot Robotics,Pivot Robotics,yc-29273,manual_seed,
Keystroke,Keystroke,yc-29270,manual_seed,
nCompass Technologies,nCompass Technologies,yc-29266,manual_seed,
Pretzel AI,Retell AI,yc-29265,fuzzy,84.21052631578947
Alex,Alex,yc-29263,manual_seed,
Saga AI,Saga AI,yc-29258,manual_seed,
Tuesday Labs,Tuesday Labs,yc-29257,manual_seed,
Momentic,Momentic,yc-29256,manual_seed,
Reducto,Educato,yc-29254,fuzzy,85.71428571428572
Andon Labs,Random Labs,yc-29253,fuzzy,85.71428571428572
Poka Labs,Poka Labs,yc-29251,manual_seed,
Nuanced,Nuanced,yc-29249,manual_seed,
Precip,Precip,yc-29247,manual_seed,
Tracecat,Tracecat,yc-29246,manual_seed,
Kabilah,Kabilah,yc-29245,manual_seed,
Sonia,Sonia,yc-29244,manual_seed,
Tekton Dynamics,Tekton Dynamics,yc-29241,manual_seed,
ion design,ion design,yc-29239,manual_seed,
Duckie,Duckie,yc-29238,manual_seed,
Happenstance,Happenstance,yc-29233,manual_seed,
Ubicloud,Ubicloud,yc-29231,manual_seed,
Greptile,Greptile,yc-29226,manual_seed,
Cora,Cora,yc-29207,manual_seed,
ego,ego,yc-29205,manual_seed,
Legora,Legora,yc-29201,manual_seed,
Scritch,Scritch,yc-29196,manual_seed,
DryMerge,DryMerge,yc-29184,manual_seed,
Navier AI,Navier AI,yc-29183,manual_seed,
Upsolve AI,Upsolve AI,yc-29182,manual_seed,
Event Horizon Labs,Event Horizon Labs,yc-29181,manual_seed,
Goldbridge,Goldbridge,yc-29161,manual_seed,
Letterbook,Letterbook,yc-29160,manual_seed,
Orbio Earth,Orbio Earth,yc-29157,manual_seed,
Tempo,Tempo,yc-29150,manual_seed,
Opensteer,Opensteer,yc-29137,manual_seed,
Cognitio Labs,Cognitio Labs,yc-29134,manual_seed,
truemetrics,truemetrics,yc-29125,manual_seed,
Wattson Health,Wattson Health,yc-29122,manual_seed,
Constructable,Constructable,yc-29121,manual_seed,
Morph,Morph,yc-29120,manual_seed,
Nowadays,Nowadays,yc-29119,manual_seed,
Twine,Twine,yc-29117,manual_seed,
Simbie AI,Imbue,yc-29113,fuzzy,82.35294117647058
AiSDR,AiSDR,yc-29110,manual_seed,
Giga,Giga,yc-29108,manual_seed,
Inconvo,Inconvo,yc-29103,manual_seed,
Roame,Roame,yc-29093,manual_seed,
dili,dili,yc-29092,manual_seed,
Webhound,Webhound,yc-29091,manual_seed,
Cair Health,Cair Health,yc-29088,manual_seed,
Quill Bills,Quill Bills,yc-29085,manual_seed,
Strada,Strada,yc-29082,manual_seed,
Minded,Minded,yc-29081,manual_seed,
Tiptap,Tiptap,yc-29079,manual_seed,
Fiber AI,Fiber AI,yc-29074,manual_seed,
Terracotta AI,Terracotta AI,yc-29073,manual_seed,
Cedalio,Cedalio,yc-29071,manual_seed,
Elythea,Elythea,yc-29046,manual_seed,
Langdock,Langdock,yc-29041,manual_seed,
Inventive AI,Inventive AI,yc-29040,manual_seed,
sudocode,sudocode,yc-29018,manual_seed,
Sweep,Sweep,yc-29013,manual_seed,
Silimate,Silimate,yc-29010,manual_seed,
Andromeda Surgical,Andromeda Surgical,yc-29008,manual_seed,
DisputeNinja,DisputeNinja,yc-29003,manual_seed,
VectorShift,VectorShift,yc-29001,manual_seed,
Baserun,Baserun,yc-28999,manual_seed,
Automorphic,Automorphic,yc-28998,manual_seed,
Sola,Sola,yc-28996,manual_seed,
Rankai,Rankai,yc-28992,manual_seed,
Flint,Flint,yc-28982,manual_seed,
Slicker,Slicker,yc-28979,manual_seed,
Bolto,Bolto,yc-28976,manual_seed,
Gleam,Gleam,yc-28974,manual_seed,
Studdy,Studdy,yc-28969,manual_seed,
sizeless,sizeless,yc-28959,manual_seed,
Glade,Glade,yc-28938,manual_seed,
Empirical Health,Empirical Health,yc-28936,manual_seed,
AgentCollect,AgentCollect,yc-28932,manual_seed,
Midrender,Midrender,yc-28930,manual_seed,
Bretton AI,Bretton AI,yc-28929,manual_seed,
MediSearch,MediSearch,yc-28928,manual_seed,
Surface Labs,Surface Labs,yc-28921,manual_seed,
Epsilla,Epsilla,yc-28900,manual_seed,
VetRec,VetRec,yc-28893,manual_seed,
Numen,Numen,yc-28891,manual_seed,
Decoda Health,Decoda Health,yc-28890,manual_seed,
Skyvern,Skyvern,yc-28887,manual_seed,
Cardinal Gray,Cardinal Gray,yc-28886,manual_seed,
Dialtone,Dialtone,yc-28884,manual_seed,
Repaint,Repaint,yc-28882,manual_seed,
FleetWorks,FleetWorks,yc-28880,manual_seed,
Health Harbor,Health Harbor,yc-28869,manual_seed,
Shasta Health,Shasta Health,yc-28867,manual_seed,
Outset,Outset,yc-28864,manual_seed,
Serra,Serra,yc-28863,manual_seed,
Corgea,Corgea,yc-28862,manual_seed,
Arcimus,Arcimus,yc-28857,manual_seed,
Docsum,Docsum,yc-28854,manual_seed,
Obento Health,Obento Health,yc-28853,manual_seed,
Kite,Kite,yc-28852,manual_seed,
Bronco AI,Bronco AI,yc-28851,manual_seed,
Punchcard,Punchcard,yc-28849,manual_seed,
Venta AI,Venta AI,yc-28847,manual_seed,
Campfire,Campfire,yc-28845,manual_seed,
Alguna,Aluna,yc-28844,fuzzy,90.9090909090909
SID,SID,yc-28843,manual_seed,
Baud,Baud,yc-28841,manual_seed,
Spine AI,Spine AI,yc-28839,manual_seed,
Subsets,Subsets,yc-28837,manual_seed,
CORE,CORE,yc-28836,manual_seed,
Talc,Talc,yc-28826,manual_seed,
Prosper,Prosper,yc-28821,manual_seed,
Mandel AI,Mandel AI,yc-28818,manual_seed,
